device_id	reading_time	temp_c	humidity_pct	status
D-GIMRU	2026-01-09T06:48:32	16.46	56.3	WARN
D-6LE9C	2026-01-02T15:43:08	20.16	77.1	WARN
D-96IRX	2026-01-12T21:23:27	29.24	30.3	OK
D-HC0DJ	2026-01-23T15:13:05	20.41	58.1	WARN
D-VW8SJ	2026-01-09T16:21:19	28.47	47.4	OK
D-T5JZT	2026-01-21T21:27:48	20.95	29.4	OK
D-I47C9	2026-01-11T06:45:38	19.79	34.8	OK
D-48WEG	2026-01-03T06:22:55	28.63	36.9	OK
D-K4U9M	2026-01-23T02:36:53	22.4	34.1	FAIL
D-F7WO9	2026-01-13T07:41:45	24.65	77.2	OK
D-K4U9M	2026-01-25T14:18:12	23.93	65.4	WARN
D-K4U9M	2026-01-15T05:26:11	18.3	65.0	OK
D-MQ5GL	2026-01-24T14:24:03	26.83	79.1	WARN
D-I47C9	2026-01-26T17:14:56	22.3	36.7	FAIL
D-P66ZV	2026-01-26T01:06:14	16.8	30.7	OK
D-K5GYI	2026-01-17T23:51:44	18.41	76.4	OK
D-3CJOP	2026-01-26T17:03:52	19.12	75.8	OK
D-96IRX	2026-01-11T05:06:12	22.52	43.4	OK
D-5F4C6	2026-01-26T10:49:46	27.23	46.9	OK
D-EOXIR	2026-01-10T02:00:19	19.7	55.3	FAIL
D-6LE9C	2026-01-27T15:30:04	19.5	26.9	OK
D-K4U9M	2026-01-09T05:16:00	21.85	46.8	OK
D-VZBMP	2026-01-31T15:10:10	20.35	50.7	OK
D-3CJOP	2026-01-29T13:02:29	23.99	28.1	OK
D-HJYDA	2026-01-15T11:00:09	25.38	29.3	WARN
D-BCCD4	2026-01-02T16:32:13	20.37	61.8	OK
D-K5GYI	2026-01-08T05:22:59	29.51	72.2	OK
D-VO06V	2026-01-15T06:14:53	17.16	66.2	OK
D-3CJOP	2026-01-24T18:03:15	22.51	26.8	FAIL
D-I47C9	2026-01-21T02:51:12	22.42	73.3	OK
D-J9X2H	2026-01-10T23:31:25	20.5	67.8	OK
D-0VEA3	2026-01-22T21:34:25	27.45	78.9	OK
D-6LE9C	2026-01-14T00:51:03	26.8	79.0	WARN
D-J9X2H	2026-01-15T06:39:30	23.52	74.3	OK
D-PQZDN	2026-01-05T04:41:18	17.19	57.6	WARN
D-VZBMP	2026-01-20T01:47:00	26.25	34.7	OK
D-I47C9	2026-01-20T14:59:46	22.79	28.9	OK
D-MQ5GL	2026-01-24T20:30:18	23.12	31.3	OK
D-BCCD4	2026-01-09T07:39:18	25.54	34.8	FAIL
D-MQ5GL	2026-01-20T16:20:59	24.36	76.9	OK
D-96IRX	2026-01-30T11:07:19	17.99	44.1	FAIL
D-VO06V	2026-01-04T10:21:30	23.73	43.2	WARN
D-K4U9M	2026-01-19T22:41:18	17.21	47.3	WARN
D-3NGHB	2026-01-08T18:16:12	25.38	72.5	OK
D-XVT3O	2026-01-26T06:46:47	28.57	53.6	OK
D-B61G9	2026-01-22T00:21:08	16.2	57.2	OK
D-0VEA3	2026-01-14T17:17:33	16.67	36.1	OK
D-48WEG	2026-01-25T19:38:35	19.05	71.8	OK
D-4JDUD	2026-01-31T19:16:03	24.07	71.9	WARN
D-T5JZT	2026-01-20T16:48:20	21.36	53.5	FAIL
D-J9X2H	2026-01-24T08:47:22	24.24	47.9	OK
D-K5GYI	2026-01-02T05:24:41	16.69	69.6	WARN
D-4JDUD	2026-01-01T15:45:09	24.62	63.1	OK
D-VO06V	2026-01-23T19:59:05	28.23	59.0	FAIL
D-K5GYI	2026-01-12T09:38:04	28.53	49.9	OK
D-VO06V	2026-01-07T21:27:24	25.55	36.9	WARN
D-5F4C6	2026-01-22T19:47:32	27.54	52.4	FAIL
D-0VEA3	2026-01-29T02:19:57	18.46	32.9	WARN
D-ZVQLQ	2026-01-25T10:23:27	24.71	73.1	OK
D-VO06V	2026-01-08T15:51:13	22.98	47.9	OK
D-BCCD4	2026-01-12T23:03:03	26.21	66.8	WARN
D-ZVQLQ	2026-01-28T20:53:03	28.21	53.1	OK
D-P66ZV	2026-01-16T00:26:53	16.42	50.9	FAIL
D-MQ5GL	2026-01-30T22:55:37	27.61	58.6	OK
D-EOXIR	2026-01-21T05:11:50	28.88	61.6	OK
D-VW8SJ	2026-01-25T13:43:39	27.46	26.7	FAIL
D-FBQON	2026-01-04T00:41:58	19.68	59.4	OK
D-6LE9C	2026-01-09T14:12:51	22.13	79.7	OK
D-VZBMP	2026-01-07T03:59:37	18.6	44.8	OK
D-96IRX	2026-01-19T22:02:35	22.84	68.8	WARN
D-3NGHB	2026-01-09T23:58:13	28.54	30.6	OK
D-4JDUD	2026-01-12T13:25:16	18.04	27.8	OK
D-6LE9C	2026-01-31T00:36:14	28.11	35.3	OK
D-VW8SJ	2026-01-22T11:39:16	19.55	30.3	WARN
D-VZBMP	2026-01-04T07:48:14	21.91	55.1	OK
D-P66ZV	2026-01-15T09:03:59	27.67	68.1	OK
D-0VEA3	2026-01-10T16:11:42	24.13	48.4	OK
D-ZVQLQ	2026-01-17T13:19:27	27.59	42.8	OK
D-EOXIR	2026-01-28T21:52:45	21.69	65.9	WARN
D-MQ5GL	2026-01-05T12:56:15	23.17	36.7	OK
D-I47C9	2026-01-01T04:26:57	22.35	35.6	FAIL
D-HC0DJ	2026-01-29T07:11:13	25.94	54.6	WARN
D-VZBMP	2026-01-18T17:11:32	28.05	67.6	OK
D-B61G9	2026-01-29T04:05:48	25.73	72.2	OK
D-HJYDA	2026-01-04T01:48:33	29.58	50.2	WARN
D-EOXIR	2026-01-18T12:12:24	20.97	59.0	FAIL
D-MQ5GL	2026-01-29T23:29:31	21.31	70.4	FAIL
D-F7WO9	2026-01-20T16:59:34	16.86	35.1	OK
D-6LE9C	2026-01-14T08:05:38	29.77	56.5	FAIL
D-GIMRU	2026-01-17T20:49:13	25.61	71.6	OK
D-F7WO9	2026-01-01T05:16:41	26.33	35.8	OK
D-96IRX	2026-01-15T09:44:52	24.5	71.8	OK
D-B61G9	2026-01-10T14:08:29	17.67	50.7	OK
D-UGZ40	2026-01-14T06:33:00	18.07	33.0	OK
D-I47C9	2026-01-15T15:17:40	17.84	60.5	FAIL
D-XVT3O	2026-01-24T06:44:36	18.69	53.2	FAIL
D-J9X2H	2026-01-12T06:58:08	19.6	36.2	WARN
D-VZBMP	2026-01-05T21:35:56	16.44	34.7	OK
D-FBQON	2026-01-12T11:26:17	26.2	43.0	FAIL
D-ZVQLQ	2026-01-10T23:45:42	19.29	51.1	OK
D-5F4C6	2026-01-16T05:55:16	18.9	77.6	OK
D-3CJOP	2026-01-16T10:17:43	25.1	65.3	OK
D-0VEA3	2026-01-04T04:14:28	25.75	78.0	FAIL
D-I47C9	2026-01-31T17:14:56	29.53	74.2	WARN
D-0VEA3	2026-01-10T11:53:09	26.64	39.4	OK
D-UGZ40	2026-01-18T09:42:23	28.2	72.6	OK
D-0VEA3	2026-01-31T18:22:58	23.08	74.5	OK
D-5F4C6	2026-01-06T05:32:26	22.79	47.6	FAIL
D-96IRX	2026-01-08T03:24:09	16.46	75.8	OK
D-VW8SJ	2026-01-29T17:34:32	28.63	39.0	FAIL
D-UGZ40	2026-01-03T00:24:53	18.43	53.2	OK
D-4JDUD	2026-01-23T08:56:33	17.66	55.6	FAIL
D-I47C9	2026-01-05T20:29:03	26.59	61.5	FAIL
D-MQ5GL	2026-01-21T17:44:51	26.41	45.3	OK
D-BCCD4	2026-01-30T08:55:50	18.74	75.6	OK
D-0VEA3	2026-01-21T07:16:22	20.74	36.0	FAIL
D-B61G9	2026-01-06T09:17:59	27.01	47.8	OK
D-PQZDN	2026-01-19T17:45:26	17.14	30.5	OK
D-VZBMP	2026-01-14T05:43:26	19.37	49.9	OK
D-48WEG	2026-01-12T12:02:19	21.36	29.3	WARN
D-UGZ40	2026-01-13T14:31:39	22.77	48.0	OK
D-0VEA3	2026-01-04T18:59:52	18.44	49.9	FAIL
D-XVT3O	2026-01-29T21:00:25	20.24	25.0	WARN
D-BCCD4	2026-01-22T21:30:46	17.97	57.7	WARN
D-96IRX	2026-01-03T13:18:40	19.82	55.5	OK
D-BCCD4	2026-01-10T11:37:51	16.91	66.6	OK
D-EOXIR	2026-01-19T07:15:12	28.44	55.4	WARN
D-VZBMP	2026-01-28T02:20:59	21.39	39.2	OK
D-J9X2H	2026-01-06T16:20:21	24.51	32.9	OK
D-4JDUD	2026-01-12T23:29:59	28.28	49.9	OK
D-VZBMP	2026-01-01T01:24:37	19.65	71.1	WARN
D-HC0DJ	2026-01-15T07:39:12	25.88	54.8	OK
D-K5GYI	2026-01-12T00:07:05	24.44	50.6	WARN
D-48WEG	2026-01-17T07:49:03	19.94	49.2	FAIL
D-EOXIR	2026-01-03T18:53:41	24.15	29.9	OK
D-4JDUD	2026-01-04T00:00:45	24.63	46.6	WARN
D-I47C9	2026-01-03T17:30:17	19.05	43.2	OK
D-3NGHB	2026-01-25T14:48:15	26.58	35.2	OK
D-3CJOP	2026-01-08T05:05:43	24.65	79.5	WARN
D-T5JZT	2026-01-11T11:52:31	28.52	72.3	OK
D-K4U9M	2026-01-18T10:11:12	23.5	62.6	OK
D-BCCD4	2026-01-29T02:31:29	17.51	58.4	WARN
D-B61G9	2026-01-13T00:02:54	23.17	53.1	WARN
D-UGZ40	2026-01-28T22:35:41	18.07	43.4	OK
D-0VEA3	2026-01-24T16:15:22	25.69	35.8	WARN
D-3NGHB	2026-01-25T09:33:35	22.96	29.2	OK
D-GIMRU	2026-01-22T05:23:53	21.19	36.7	OK
D-BCCD4	2026-01-17T03:47:03	20.86	35.7	OK
D-K4U9M	2026-01-18T22:16:04	27.3	48.4	FAIL
D-T5JZT	2026-01-30T20:55:04	20.72	67.8	OK
D-BCCD4	2026-01-13T19:11:49	23.53	38.0	OK
D-BCCD4	2026-01-28T20:27:03	26.23	63.7	FAIL
D-VZBMP	2026-01-16T18:58:05	25.72	40.2	WARN
D-VW8SJ	2026-01-10T22:06:52	25.81	67.3	OK
D-K4U9M	2026-01-11T15:32:54	17.19	74.3	OK
D-VO06V	2026-01-08T17:07:07	28.75	44.6	OK
D-ZVQLQ	2026-01-02T14:39:05	24.12	50.4	WARN
D-96IRX	2026-01-16T02:40:10	28.74	55.3	OK
D-48WEG	2026-01-13T16:54:15	16.46	26.2	OK
D-3NGHB	2026-01-24T12:55:58	24.91	50.6	OK
D-3CJOP	2026-01-18T20:57:40	19.52	50.4	WARN
D-K4U9M	2026-01-12T05:40:32	16.7	49.9	WARN
D-VW8SJ	2026-01-30T11:58:31	22.84	29.2	OK
D-VW8SJ	2026-01-02T08:48:27	21.53	61.1	OK
D-BCCD4	2026-01-14T17:39:19	16.32	34.3	OK
D-VO06V	2026-01-20T19:30:59	17.44	65.0	OK
D-HC0DJ	2026-01-04T00:52:10	22.99	53.2	FAIL
D-96IRX	2026-01-07T18:07:52	16.74	32.9	OK
D-MQ5GL	2026-01-11T05:22:34	24.65	25.2	FAIL
D-UGZ40	2026-01-18T06:38:57	16.63	68.1	OK
D-5F4C6	2026-01-22T10:02:28	19.59	62.1	WARN
D-3NGHB	2026-01-30T22:44:28	24.01	64.0	OK
D-VZBMP	2026-01-07T03:26:21	19.37	52.7	FAIL
D-J9X2H	2026-01-13T06:07:50	24.58	75.3	OK
D-48WEG	2026-01-15T05:19:16	20.39	76.1	OK
D-5F4C6	2026-01-07T14:55:14	27.55	37.8	OK
D-XVT3O	2026-01-12T22:10:53	26.88	71.8	FAIL
D-FBQON	2026-01-15T22:18:31	28.38	72.7	OK
D-MQ5GL	2026-01-28T16:57:03	28.86	36.4	OK
D-FBQON	2026-01-10T16:49:08	27.09	55.8	OK
D-MQ5GL	2026-01-11T02:51:57	16.58	48.2	OK
D-6LE9C	2026-01-13T08:43:16	25.26	65.7	FAIL
D-K5GYI	2026-01-10T18:35:08	21.13	65.9	OK
D-PQZDN	2026-01-15T02:38:27	28.98	31.5	WARN
D-I47C9	2026-01-24T11:56:12	26.35	59.4	OK
D-3CJOP	2026-01-14T19:42:21	26.06	60.8	OK
D-P66ZV	2026-01-23T00:48:48	17.55	64.6	OK
D-XVT3O	2026-01-05T20:21:35	24.76	54.2	OK
D-GIMRU	2026-01-19T14:07:03	25.39	73.7	OK
D-VW8SJ	2026-01-09T00:11:41	29.46	28.7	WARN
D-F7WO9	2026-01-31T19:33:23	25.32	31.2	OK
D-I47C9	2026-01-02T07:46:31	23.62	77.1	OK
D-96IRX	2026-01-12T10:25:16	28.86	55.6	WARN
D-VW8SJ	2026-01-24T06:50:30	28.74	67.4	OK
D-GIMRU	2026-01-18T06:37:41	22.3	73.6	OK
D-GIMRU	2026-01-18T08:45:34	21.92	39.9	OK
D-HJYDA	2026-01-04T08:58:58	24.48	62.5	OK
D-5F4C6	2026-01-22T21:52:09	25.72	53.8	OK
D-VW8SJ	2026-01-28T10:55:48	25.82	33.9	OK
D-I47C9	2026-01-08T14:41:49	19.24	63.6	FAIL
D-96IRX	2026-01-03T19:05:10	19.16	51.1	OK
D-BCCD4	2026-01-04T15:44:04	19.66	25.6	OK
D-BCCD4	2026-01-02T03:27:37	25.17	59.2	OK
D-P66ZV	2026-01-24T06:22:31	17.94	74.2	FAIL
D-0VEA3	2026-01-30T20:22:19	20.76	56.7	OK
D-J9X2H	2026-01-19T14:09:50	27.9	51.4	OK
D-3CJOP	2026-01-26T05:29:36	18.58	46.1	OK
D-XVT3O	2026-01-11T12:07:28	29.27	41.3	OK
D-PQZDN	2026-01-09T15:23:27	25.69	56.7	WARN
D-T5JZT	2026-01-30T21:22:58	24.05	34.4	FAIL
D-4JDUD	2026-01-27T14:16:55	20.83	43.2	OK
D-J9X2H	2026-01-04T13:32:52	16.02	75.8	OK
D-I47C9	2026-01-16T01:17:42	20.24	41.9	OK
D-48WEG	2026-01-29T20:47:54	17.98	49.6	OK
D-4JDUD	2026-01-06T02:09:24	27.18	70.3	FAIL
D-PQZDN	2026-01-23T15:12:22	16.19	35.4	OK
D-3NGHB	2026-01-05T23:37:45	26.12	49.9	OK
D-BCCD4	2026-01-30T17:22:33	16.77	43.9	OK
D-ZVQLQ	2026-01-31T10:38:45	24.36	79.8	OK
D-VW8SJ	2026-01-04T14:43:43	16.36	79.2	OK
D-J9X2H	2026-01-14T07:35:23	17.48	27.9	WARN
D-96IRX	2026-01-25T16:05:42	26.67	28.0	OK
D-K4U9M	2026-01-30T00:04:30	22.35	57.7	WARN
D-VZBMP	2026-01-18T08:09:59	28.38	31.3	WARN
D-3CJOP	2026-01-23T11:47:34	16.78	28.1	FAIL
D-B61G9	2026-01-11T06:28:45	18.91	26.3	OK
D-3NGHB	2026-01-17T22:33:24	17.45	46.3	WARN
D-XVT3O	2026-01-26T20:27:02	24.72	34.6	OK
D-48WEG	2026-01-14T20:49:53	21.85	30.4	OK
D-3CJOP	2026-01-15T16:53:53	21.1	74.0	OK
D-FBQON	2026-01-09T14:19:03	24.95	77.1	WARN
D-K4U9M	2026-01-18T00:18:45	21.57	28.5	OK
D-BCCD4	2026-01-16T20:00:50	27.83	26.8	FAIL
D-5F4C6	2026-01-15T10:01:04	17.05	41.4	OK
D-K4U9M	2026-01-11T02:23:05	26.65	48.5	OK
D-P66ZV	2026-01-22T22:26:45	26.65	74.9	OK
D-4JDUD	2026-01-21T06:19:51	29.09	67.3	OK
D-FBQON	2026-01-21T19:08:04	28.74	79.7	WARN
D-B61G9	2026-01-29T07:53:35	21.01	61.5	WARN
D-48WEG	2026-01-01T05:12:51	20.5	55.8	OK
D-XVT3O	2026-01-03T12:53:01	21.55	57.9	FAIL
D-B61G9	2026-01-14T14:16:57	28.1	28.7	OK
D-VW8SJ	2026-01-01T06:06:41	20.38	32.6	OK
D-B61G9	2026-01-25T10:07:48	22.39	42.1	OK
D-B61G9	2026-01-13T17:38:55	21.29	58.6	FAIL
D-4JDUD	2026-01-03T06:02:38	27.87	55.0	OK
D-UGZ40	2026-01-20T07:02:16	21.7	25.4	WARN
D-0VEA3	2026-01-25T14:57:06	25.86	70.0	OK
D-T5JZT	2026-01-19T00:34:23	16.44	41.3	WARN
D-96IRX	2026-01-23T13:23:54	20.62	72.2	OK
D-J9X2H	2026-01-30T19:59:44	18.21	43.4	OK
D-3NGHB	2026-01-11T21:13:37	23.86	34.6	OK
D-VO06V	2026-01-19T13:21:32	29.71	73.3	OK
D-HJYDA	2026-01-24T21:55:53	21.29	42.8	OK
D-HJYDA	2026-01-15T06:07:13	23.16	39.5	WARN
D-EOXIR	2026-01-05T10:44:02	20.41	30.4	FAIL
D-VZBMP	2026-01-14T09:19:42	21.18	69.3	FAIL
D-0VEA3	2026-01-27T12:21:13	20.38	74.4	OK
D-VZBMP	2026-01-25T06:48:06	28.09	41.1	FAIL
D-EOXIR	2026-01-30T06:28:53	25.56	71.4	OK
D-B61G9	2026-01-29T15:51:13	20.86	76.9	FAIL
D-UGZ40	2026-01-17T11:50:04	18.0	55.3	WARN
D-EOXIR	2026-01-16T14:47:59	17.11	79.5	FAIL
D-UGZ40	2026-01-03T03:27:08	16.92	29.9	OK
D-P66ZV	2026-01-28T22:06:59	22.41	67.1	OK
D-MQ5GL	2026-01-14T22:31:53	28.51	48.3	OK
D-B61G9	2026-01-02T05:39:28	23.9	58.6	OK
D-K4U9M	2026-01-03T14:40:47	20.4	25.2	OK
D-BCCD4	2026-01-19T21:48:36	24.89	30.6	WARN
D-HJYDA	2026-01-14T01:37:48	16.86	71.6	OK
D-BCCD4	2026-01-24T19:46:02	21.14	53.6	OK
D-K4U9M	2026-01-15T02:52:22	21.01	65.4	OK
D-MQ5GL	2026-01-01T19:11:56	26.03	34.0	FAIL
D-HJYDA	2026-01-15T07:00:37	27.39	73.2	OK
D-FBQON	2026-01-31T10:43:15	28.97	47.4	OK
D-VW8SJ	2026-01-02T17:59:24	27.66	55.1	OK
D-VZBMP	2026-01-16T23:15:16	16.49	45.5	OK
D-VZBMP	2026-01-06T20:44:20	24.49	56.6	WARN
D-4JDUD	2026-01-22T17:39:27	26.63	79.0	WARN
D-XVT3O	2026-01-29T02:53:16	29.93	61.2	OK
D-PQZDN	2026-01-20T12:16:26	17.3	61.9	FAIL
D-VO06V	2026-01-06T11:21:27	18.96	45.1	OK
D-3NGHB	2026-01-27T07:26:48	19.68	72.4	OK
D-6LE9C	2026-01-30T04:09:13	20.38	67.7	OK
D-VW8SJ	2026-01-18T16:39:44	23.53	33.8	WARN
D-ZVQLQ	2026-01-03T23:45:21	25.7	57.1	OK
D-HJYDA	2026-01-07T14:59:33	21.82	71.1	OK
D-XVT3O	2026-01-19T04:25:37	21.44	62.0	OK
D-BCCD4	2026-01-02T09:20:55	22.09	26.1	FAIL
D-EOXIR	2026-01-09T15:30:07	22.96	31.8	OK
D-3NGHB	2026-01-11T22:30:43	20.96	29.2	OK
D-J9X2H	2026-01-31T06:54:28	26.68	39.2	FAIL
D-UGZ40	2026-01-19T15:05:23	24.17	43.4	WARN
D-3CJOP	2026-01-13T15:59:42	24.41	73.4	FAIL
D-4JDUD	2026-01-31T19:33:36	25.25	36.0	WARN
D-4JDUD	2026-01-28T12:42:22	28.13	63.2	OK
D-VW8SJ	2026-01-05T03:03:29	19.4	54.7	WARN
D-HJYDA	2026-01-26T16:01:53	22.97	25.1	FAIL
D-T5JZT	2026-01-05T07:11:17	24.82	61.4	OK
D-HC0DJ	2026-01-12T04:31:38	19.27	51.0	OK
D-HJYDA	2026-01-08T18:13:20	18.92	30.2	OK
D-3NGHB	2026-01-14T08:57:48	17.14	74.8	OK
D-I47C9	2026-01-23T14:07:38	28.3	66.9	OK
D-48WEG	2026-01-25T10:17:54	22.79	58.1	OK
D-0VEA3	2026-01-25T18:03:55	22.79	69.7	OK
D-XVT3O	2026-01-25T21:18:22	26.15	35.6	OK
D-3NGHB	2026-01-03T10:51:01	27.63	76.6	OK
D-HJYDA	2026-01-03T15:07:19	20.27	53.5	OK
D-PQZDN	2026-01-16T10:33:48	17.57	52.0	FAIL
D-HC0DJ	2026-01-21T03:57:26	28.33	57.2	WARN
D-HC0DJ	2026-01-02T16:03:54	27.22	78.5	OK
D-BCCD4	2026-01-29T16:48:09	16.24	63.7	OK
D-T5JZT	2026-01-15T07:17:57	18.3	40.1	OK
D-48WEG	2026-01-03T02:55:43	25.89	54.7	OK
D-PQZDN	2026-01-31T10:17:44	26.99	38.1	WARN
D-I47C9	2026-01-14T09:17:44	18.93	26.9	OK
D-XVT3O	2026-01-17T13:45:07	26.34	51.0	OK
D-VZBMP	2026-01-05T09:53:02	22.97	37.3	OK
D-T5JZT	2026-01-06T14:14:22	19.26	52.5	OK
D-K5GYI	2026-01-04T23:11:04	24.79	43.4	OK
D-BCCD4	2026-01-24T14:49:23	24.63	55.4	OK
D-6LE9C	2026-01-09T12:41:16	17.14	46.2	WARN
D-J9X2H	2026-01-31T18:30:56	16.75	34.0	FAIL
D-96IRX	2026-01-06T03:13:49	27.53	39.7	WARN
D-XVT3O	2026-01-19T07:48:35	22.06	64.5	OK
D-I47C9	2026-01-11T08:15:41	21.44	70.5	OK
D-HC0DJ	2026-01-12T21:43:26	28.44	43.3	OK
D-HC0DJ	2026-01-12T15:24:44	19.79	75.8	WARN
D-FBQON	2026-01-29T03:42:38	20.57	57.4	FAIL
D-MQ5GL	2026-01-26T13:34:53	19.99	76.7	FAIL
D-VO06V	2026-01-18T06:44:13	19.8	75.1	FAIL
D-VO06V	2026-01-29T19:49:33	22.15	44.3	WARN
D-XVT3O	2026-01-08T02:56:58	25.22	67.0	OK
D-48WEG	2026-01-13T04:05:38	27.02	41.9	OK
D-I47C9	2026-01-06T05:33:00	22.27	44.8	OK
D-VW8SJ	2026-01-13T11:34:44	24.22	76.8	WARN
D-VZBMP	2026-01-05T21:32:48	28.22	41.6	OK
D-B61G9	2026-01-18T15:02:51	22.79	53.4	OK
D-ZVQLQ	2026-01-16T10:43:53	18.24	32.4	FAIL
D-P66ZV	2026-01-25T19:08:01	23.48	68.8	OK
D-6LE9C	2026-01-16T10:29:56	28.1	73.7	FAIL
D-0VEA3	2026-01-02T04:59:45	19.5	79.0	WARN
D-K4U9M	2026-01-28T02:14:23	20.11	29.2	FAIL
D-HC0DJ	2026-01-11T20:45:26	26.88	63.7	FAIL
D-48WEG	2026-01-17T12:24:00	19.65	37.0	OK
D-48WEG	2026-01-24T12:56:31	22.77	80.0	WARN
D-ZVQLQ	2026-01-06T22:07:09	29.98	38.8	OK
D-3NGHB	2026-01-13T11:52:33	17.62	79.8	OK
D-UGZ40	2026-01-10T21:10:02	27.93	62.3	OK
D-P66ZV	2026-01-05T18:06:35	18.6	51.1	OK
D-0VEA3	2026-01-23T02:28:32	28.79	27.4	OK
D-K4U9M	2026-01-04T08:12:12	24.39	44.0	WARN
D-K5GYI	2026-01-03T12:32:06	27.98	38.0	OK
D-BCCD4	2026-01-30T07:51:49	23.8	59.5	WARN
D-F7WO9	2026-01-11T04:21:41	19.17	45.5	OK
D-J9X2H	2026-01-26T18:38:02	20.78	54.1	WARN
D-4JDUD	2026-01-18T07:12:37	25.55	55.0	OK
D-B61G9	2026-01-11T23:44:07	18.23	29.8	FAIL
D-VO06V	2026-01-18T22:34:00	28.31	65.0	FAIL
D-T5JZT	2026-01-17T19:53:40	26.71	56.0	FAIL
D-T5JZT	2026-01-05T12:44:11	23.39	75.2	FAIL
D-BCCD4	2026-01-14T02:53:09	18.54	31.6	FAIL
D-0VEA3	2026-01-14T20:24:30	17.89	60.3	WARN
D-VO06V	2026-01-10T05:00:58	18.81	75.5	OK
D-VZBMP	2026-01-10T03:07:20	27.35	35.8	OK
D-VW8SJ	2026-01-23T00:38:57	25.97	67.3	WARN
D-96IRX	2026-01-31T08:41:48	16.18	27.8	FAIL
D-I47C9	2026-01-11T11:19:14	18.59	33.2	OK
D-XVT3O	2026-01-31T10:05:46	29.6	71.0	OK
D-PQZDN	2026-01-02T04:27:01	24.58	29.5	WARN
D-0VEA3	2026-01-06T10:00:49	21.27	37.2	OK
D-EOXIR	2026-01-12T00:57:25	16.05	53.4	WARN
D-P66ZV	2026-01-09T06:53:17	20.28	51.4	OK
D-XVT3O	2026-01-28T19:24:11	26.31	75.8	OK
D-HJYDA	2026-01-07T13:42:40	17.17	74.8	OK
D-48WEG	2026-01-31T01:40:49	27.36	76.8	WARN
D-K4U9M	2026-01-30T03:12:26	29.79	27.7	OK
D-PQZDN	2026-01-06T09:53:28	23.96	52.7	OK
D-48WEG	2026-01-08T21:42:56	29.95	41.0	FAIL
D-4JDUD	2026-01-09T13:36:59	29.99	49.2	FAIL
D-VW8SJ	2026-01-31T12:15:58	27.41	44.6	FAIL
D-3CJOP	2026-01-05T03:20:06	17.26	67.6	WARN
D-48WEG	2026-01-25T14:23:08	24.07	30.9	WARN
D-4JDUD	2026-01-03T17:38:50	29.04	73.4	OK
D-K5GYI	2026-01-19T01:55:03	19.86	78.5	OK
D-F7WO9	2026-01-22T05:48:51	21.46	31.4	OK
D-0VEA3	2026-01-05T17:22:03	21.45	43.7	WARN
D-4JDUD	2026-01-05T11:18:51	16.34	26.8	OK
D-6LE9C	2026-01-20T22:51:07	26.51	44.2	OK
D-0VEA3	2026-01-29T10:15:27	26.9	79.2	OK
D-FBQON	2026-01-14T02:43:32	28.01	49.8	OK
D-ZVQLQ	2026-01-27T13:03:01	19.77	75.0	FAIL
D-MQ5GL	2026-01-19T20:31:34	19.18	27.6	OK
D-HC0DJ	2026-01-09T10:46:00	24.29	29.3	OK
D-3CJOP	2026-01-20T18:14:41	18.71	71.9	OK
D-VZBMP	2026-01-06T11:54:05	17.31	57.8	FAIL
D-K4U9M	2026-01-02T12:27:01	26.42	36.3	OK
D-K5GYI	2026-01-08T11:41:31	21.33	37.8	OK
D-4JDUD	2026-01-02T19:10:30	21.37	50.0	OK
D-FBQON	2026-01-09T11:12:20	25.47	33.8	OK
D-VW8SJ	2026-01-08T18:05:45	20.56	71.7	WARN
D-VZBMP	2026-01-14T12:33:28	22.92	37.2	OK
D-B61G9	2026-01-30T05:16:35	17.29	45.4	FAIL
D-XVT3O	2026-01-03T14:23:57	18.89	43.6	OK
D-ZVQLQ	2026-01-14T16:42:49	18.22	76.2	WARN
D-3NGHB	2026-01-13T09:50:21	22.12	49.9	WARN
D-ZVQLQ	2026-01-07T02:25:51	18.34	75.1	WARN
D-6LE9C	2026-01-04T14:04:16	22.9	60.4	FAIL
D-J9X2H	2026-01-14T11:18:16	27.27	79.7	OK
D-3NGHB	2026-01-07T22:23:39	20.12	66.6	OK
D-4JDUD	2026-01-29T23:59:18	26.94	39.3	OK
D-4JDUD	2026-01-15T00:40:47	24.46	54.3	WARN
D-VO06V	2026-01-12T03:17:01	22.75	59.0	WARN
D-K5GYI	2026-01-10T04:15:09	20.06	66.3	FAIL
D-BCCD4	2026-01-24T14:01:11	28.78	37.2	OK
D-B61G9	2026-01-03T06:02:42	17.72	45.9	OK
D-0VEA3	2026-01-28T11:36:56	24.44	35.2	OK
D-HC0DJ	2026-01-16T10:26:13	19.92	35.1	OK
D-MQ5GL	2026-01-17T20:37:25	16.32	65.8	OK
D-XVT3O	2026-01-23T14:07:34	24.55	68.4	FAIL
D-B61G9	2026-01-27T14:32:07	16.37	69.3	OK
D-VZBMP	2026-01-26T14:21:05	26.06	45.3	OK
D-T5JZT	2026-01-11T21:27:01	21.98	42.6	FAIL
D-F7WO9	2026-01-19T02:38:34	26.72	49.7	FAIL
D-P66ZV	2026-01-24T10:52:13	19.64	44.2	OK
D-K4U9M	2026-01-08T20:46:16	24.85	60.6	OK
D-ZVQLQ	2026-01-15T17:17:58	18.98	54.2	WARN
D-VZBMP	2026-01-20T14:12:43	23.21	57.2	WARN
D-HJYDA	2026-01-26T15:09:51	20.59	69.4	WARN
