student_id,course,cfu,grade,exam_date
100973,Fisica 1,10,20,2024-11-17
100974,Analisi 2,9,25,2023-10-25
100974,Programmazione 1,10,26,2024-01-05
100974,Machine Learning,12,18,2023-01-10
100974,Meccatronica,6,27,2025-12-11
100974,Sistemi Operativi,8,22,2023-10-11
100975,Sistemi Operativi,9,25,2026-08-10
100975,Analisi 1,8,26,2023-03-03
100975,Algebra Lineare,12,28,2024-01-13
100976,Calcolatori,8,25,2023-11-05
100976,Basi di Dati,6,21,2026-05-08
100976,Programmazione 1,10,27,2023-06-27
100977,Sistemi Operativi,9,27,2025-12-25
100977,Calcolatori,6,26,2025-03-19
100977,Meccatronica,6,24,2026-10-21
100977,Fisica 1,6,29,2025-06-05
100978,Meccatronica,6,29,2023-07-11
100978,Sistemi Operativi,10,25,2024-04-15
100978,Machine Learning,9,23,2026-01-03
100978,Programmazione 1,10,23,2024-08-14
100978,Fisica 1,6,21,2026-11-18
100979,Algebra Lineare,8,23,2024-11-01
100979,Sistemi Operativi,12,22,2024-08-24
100979,Programmazione 1,10,27,2024-11-20
100980,Algebra Lineare,10,20,2025-01-18
100980,Meccatronica,9,28,2024-04-24
100980,Sistemi Operativi,8,22,2024-04-10
100980,Fisica 1,12,18,2023-05-03
100981,Analisi 2,9,23,2024-07-20
100981,Algebra Lineare,6,23,2025-06-15
100981,Analisi 1,9,27,2023-07-06
100981,Calcolatori,10,27,2026-01-06
100982,Analisi 2,8,30,2024-04-22
100982,Calcolatori,8,27,2025-11-20
100982,Basi di Dati,9,23,2024-04-28
100982,Programmazione 1,6,23,2024-09-13
100983,Programmazione 1,8,27,2026-07-06
100983,Algebra Lineare,12,27,2023-08-06
100983,Meccatronica,6,25,2025-03-20
100984,Analisi 2,6,24,2026-09-25
100984,Programmazione 1,8,19,2025-11-08
100984,Algebra Lineare,12,20,2026-07-20
100985,Basi di Dati,8,20,2025-01-07
100985,Programmazione 1,6,21,2024-09-02
100985,Machine Learning,9,26,2025-01-06
100986,Programmazione 1,12,18,2023-10-08
100986,Machine Learning,8,21,2025-10-08
100986,Analisi 1,10,27,2026-02-20
100987,Programmazione 1,8,29,2025-07-04
100987,Meccatronica,10,20,2024-06-13
100987,Sistemi Operativi,9,29,2026-02-17
100988,Calcolatori,10,27,2024-04-01
100988,Meccatronica,9,30,2025-12-26
100988,Algebra Lineare,8,20,2024-02-13
100988,Programmazione 1,10,25,2023-05-11
100988,Sistemi Operativi,10,22,2026-12-10
100989,Basi di Dati,12,22,2025-04-22
100989,Programmazione 1,12,29,2023-02-22
100989,Analisi 1,10,25,2026-07-23
100990,Calcolatori,10,28,2026-02-05
100990,Programmazione 1,6,30,2024-09-03
100990,Meccatronica,9,25,2023-07-22
100990,Analisi 1,6,30,2023-03-05
100991,Analisi 1,10,28,2026-01-13
100991,Meccatronica,10,28,2026-04-11
100991,Machine Learning,8,20,2024-04-22
100992,Analisi 1,8,19,2024-07-27
100992,Sistemi Operativi,12,29,2025-11-17
100992,Calcolatori,9,24,2024-08-03
100992,Algebra Lineare,6,22,2024-10-10
100993,Programmazione 1,8,25,2025-04-19
100993,Meccatronica,12,27,2024-04-23
100993,Sistemi Operativi,6,21,2024-05-14
100994,Meccatronica,12,21,2024-08-25
100994,Sistemi Operativi,12,29,2025-02-16
100994,Machine Learning,12,21,2026-07-11
100994,Fisica 1,12,19,2025-04-17
100995,Programmazione 1,9,28,2023-07-26
100995,Analisi 1,9,20,2026-07-10
100995,Sistemi Operativi,8,24,2026-04-28
100996,Analisi 1,9,23,2025-04-26
100996,Analisi 2,8,25,2025-11-13
100996,Basi di Dati,9,30,2026-10-16
100996,Meccatronica,10,22,2026-09-10
100997,Machine Learning,9,29,2025-02-01
100997,Analisi 2,9,24,2024-06-01
100997,Sistemi Operativi,10,27,2024-10-14
100997,Basi di Dati,9,24,2025-02-05
100997,Algebra Lineare,6,24,2024-08-14
100998,Basi di Dati,6,27,2026-10-25
100998,Analisi 2,8,22,2025-03-03
100998,Fisica 1,8,27,2023-05-14
100998,Calcolatori,9,18,2024-03-26
100998,Sistemi Operativi,8,22,2026-08-18
100999,Programmazione 1,12,25,2024-06-04
100999,Algebra Lineare,12,22,2023-08-01
100999,Calcolatori,8,21,2024-02-10
100999,Fisica 1,10,26,2024-04-07
100999,Basi di Dati,10,28,2024-12-02
101000,Algebra Lineare,10,24,2026-01-13
101000,Calcolatori,8,24,2024-11-05
101000,Analisi 1,12,24,2024-01-04
101000,Sistemi Operativi,6,20,2024-01-27
101000,Fisica 1,6,29,2025-09-09
